seqName,sampleDate,seqId,location,clade,pangoLineages,nextStrainClade,whoClade
hCoV-19/Heilongjiang/HLJCDC-1593/2022|EPI_ISL_16598357|2022-12-30,2022-12-30,EPI_ISL_16598357,Heilongjiang,22B (Omicron),BF.7.14,22B,Omicron
hCoV-19/Heilongjiang/HLJCDC-1565/2022|EPI_ISL_16598358|2022-12-27,2022-12-27,EPI_ISL_16598358,Heilongjiang,22B (Omicron),BF.7.14,22B,Omicron
hCoV-19/Heilongjiang/HLJCDC-1566/2022|EPI_ISL_16598359|2022-12-27,2022-12-27,EPI_ISL_16598359,Heilongjiang,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Heilongjiang/HLJCDC-1567/2022|EPI_ISL_16598360|2022-12-27,2022-12-27,EPI_ISL_16598360,Heilongjiang,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Heilongjiang/HLJCDC-1568/2022|EPI_ISL_16598361|2022-12-27,2022-12-27,EPI_ISL_16598361,Heilongjiang,22B (Omicron),BF.7.14,22B,Omicron
hCoV-19/Heilongjiang/HLJCDC-1571/2022|EPI_ISL_16598362|2022-12-29,2022-12-29,EPI_ISL_16598362,Heilongjiang,22B (Omicron),BA.5.2.49,22B,Omicron
hCoV-19/Heilongjiang/HLJCDC-1597/2022|EPI_ISL_16598363|2022-12-30,2022-12-30,EPI_ISL_16598363,Heilongjiang,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Heilongjiang/HLJCDC-1572/2022|EPI_ISL_16598364|2022-12-29,2022-12-29,EPI_ISL_16598364,Heilongjiang,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Heilongjiang/HLJCDC-1573/2022|EPI_ISL_16598365|2022-12-29,2022-12-29,EPI_ISL_16598365,Heilongjiang,22B (Omicron),BA.5.2.49,22B,Omicron
hCoV-19/Heilongjiang/HLJCDC-1574/2022|EPI_ISL_16598366|2022-12-29,2022-12-29,EPI_ISL_16598366,Heilongjiang,22B (Omicron),BF.7.14,22B,Omicron
hCoV-19/Heilongjiang/HLJCDC-0009/2023|EPI_ISL_16598367|2023-01-03,2023-01-03,EPI_ISL_16598367,Heilongjiang,22B (Omicron),BF.7.14,22B,Omicron
hCoV-19/Heilongjiang/HLJCDC-0011/2023|EPI_ISL_16598368|2023-01-03,2023-01-03,EPI_ISL_16598368,Heilongjiang,22B (Omicron),BA.5.2.49,22B,Omicron
hCoV-19/Heilongjiang/HLJCDC-0012/2023|EPI_ISL_16598369|2023-01-03,2023-01-03,EPI_ISL_16598369,Heilongjiang,22B (Omicron),BF.7.14,22B,Omicron
hCoV-19/Heilongjiang/HLJCDC-0014/2023|EPI_ISL_16598370|2023-01-03,2023-01-03,EPI_ISL_16598370,Heilongjiang,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Heilongjiang/HLJCDC-0018/2023|EPI_ISL_16598371|2023-01-03,2023-01-03,EPI_ISL_16598371,Heilongjiang,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Heilongjiang/HLJCDC-0019/2023|EPI_ISL_16598372|2023-01-03,2023-01-03,EPI_ISL_16598372,Heilongjiang,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Heilongjiang/HLJCDC-0020/2023|EPI_ISL_16598373|2023-01-03,2023-01-03,EPI_ISL_16598373,Heilongjiang,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Heilongjiang/HLJCDC-0021/2023|EPI_ISL_16598374|2023-01-03,2023-01-03,EPI_ISL_16598374,Heilongjiang,22B (Omicron),BF.7.14,22B,Omicron
hCoV-19/Heilongjiang/HLJCDC-0024/2023|EPI_ISL_16598375|2023-01-04,2023-01-04,EPI_ISL_16598375,Heilongjiang,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Heilongjiang/HLJCDC-0036/2023|EPI_ISL_16598376|2023-01-05,2023-01-05,EPI_ISL_16598376,Heilongjiang,22B (Omicron),BA.5.2.49,22B,Omicron
hCoV-19/Heilongjiang/HLJCDC-0022/2023|EPI_ISL_16598377|2023-01-03,2023-01-03,EPI_ISL_16598377,Heilongjiang,22B (Omicron),BF.7.14,22B,Omicron
hCoV-19/Heilongjiang/HLJCDC-0023/2023|EPI_ISL_16598378|2023-01-03,2023-01-03,EPI_ISL_16598378,Heilongjiang,22B (Omicron),BF.7.14,22B,Omicron
hCoV-19/Heilongjiang/HLJCDC-0026/2023|EPI_ISL_16598379|2023-01-04,2023-01-04,EPI_ISL_16598379,Heilongjiang,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Heilongjiang/HLJCDC-0027/2023|EPI_ISL_16598380|2023-01-04,2023-01-04,EPI_ISL_16598380,Heilongjiang,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Heilongjiang/HLJCDC-0029/2023|EPI_ISL_16598381|2023-01-04,2023-01-04,EPI_ISL_16598381,Heilongjiang,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Heilongjiang/HLJCDC-0030/2023|EPI_ISL_16598382|2023-01-04,2023-01-04,EPI_ISL_16598382,Heilongjiang,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Heilongjiang/HLJCDC-0031/2023|EPI_ISL_16598383|2023-01-04,2023-01-04,EPI_ISL_16598383,Heilongjiang,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Heilongjiang/HLJCDC-0032/2023|EPI_ISL_16598384|2023-01-04,2023-01-04,EPI_ISL_16598384,Heilongjiang,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Heilongjiang/HLJCDC-0038/2023|EPI_ISL_16598385|2023-01-05,2023-01-05,EPI_ISL_16598385,Heilongjiang,22B (Omicron),BA.5.1,22B,Omicron
hCoV-19/Heilongjiang/HLJCDC-0040/2023|EPI_ISL_16598386|2023-01-05,2023-01-05,EPI_ISL_16598386,Heilongjiang,22B (Omicron),BF.7.14,22B,Omicron
hCoV-19/Heilongjiang/HLJCDC-0041/2023|EPI_ISL_16598387|2023-01-05,2023-01-05,EPI_ISL_16598387,Heilongjiang,22B (Omicron),BF.7.14,22B,Omicron
hCoV-19/Heilongjiang/HLJCDC-0048/2023|EPI_ISL_16598388|2023-01-09,2023-01-09,EPI_ISL_16598388,Heilongjiang,22B (Omicron),BF.7.14,22B,Omicron
hCoV-19/Heilongjiang/HLJCDC-0049/2023|EPI_ISL_16598389|2023-01-09,2023-01-09,EPI_ISL_16598389,Heilongjiang,22B (Omicron),BF.7.14,22B,Omicron
hCoV-19/Heilongjiang/HLJCDC-0050/2023|EPI_ISL_16598391|2023-01-09,2023-01-09,EPI_ISL_16598391,Heilongjiang,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Heilongjiang/HLJCDC-0051/2023|EPI_ISL_16598392|2023-01-09,2023-01-09,EPI_ISL_16598392,Heilongjiang,22B (Omicron),BF.7.14,22B,Omicron
hCoV-19/Heilongjiang/HLJCDC-0052/2023|EPI_ISL_16598393|2023-01-09,2023-01-09,EPI_ISL_16598393,Heilongjiang,22B (Omicron),BF.7.14,22B,Omicron
hCoV-19/Heilongjiang/HLJCDC-0053/2023|EPI_ISL_16598394|2023-01-09,2023-01-09,EPI_ISL_16598394,Heilongjiang,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Heilongjiang/HLJCDC-0054/2023|EPI_ISL_16598395|2023-01-09,2023-01-09,EPI_ISL_16598395,Heilongjiang,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Heilongjiang/HLJCDC-0055/2023|EPI_ISL_16598396|2023-01-09,2023-01-09,EPI_ISL_16598396,Heilongjiang,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Heilongjiang/HLJCDC-0056/2023|EPI_ISL_16598397|2023-01-09,2023-01-09,EPI_ISL_16598397,Heilongjiang,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Heilongjiang/HLJCDC-0057/2023|EPI_ISL_16598398|2023-01-09,2023-01-09,EPI_ISL_16598398,Heilongjiang,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Heilongjiang/HLJCDC-0058/2023|EPI_ISL_16598399|2023-01-09,2023-01-09,EPI_ISL_16598399,Heilongjiang,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Heilongjiang/HLJCDC-0059/2023|EPI_ISL_16598400|2023-01-09,2023-01-09,EPI_ISL_16598400,Heilongjiang,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Heilongjiang/HLJCDC-0060/2023|EPI_ISL_16598401|2023-01-09,2023-01-09,EPI_ISL_16598401,Heilongjiang,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Heilongjiang/HLJCDC-0065/2023|EPI_ISL_16598402|2023-01-10,2023-01-10,EPI_ISL_16598402,Heilongjiang,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Heilongjiang/HLJCDC-0066/2023|EPI_ISL_16598403|2023-01-10,2023-01-10,EPI_ISL_16598403,Heilongjiang,22B (Omicron),BF.7.14,22B,Omicron
hCoV-19/Heilongjiang/HLJCDC-0067/2023|EPI_ISL_16598404|2023-01-10,2023-01-10,EPI_ISL_16598404,Heilongjiang,22B (Omicron),BF.7.14,22B,Omicron
hCoV-19/Heilongjiang/HLJCDC-0061/2023|EPI_ISL_16598405|2023-01-09,2023-01-09,EPI_ISL_16598405,Heilongjiang,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Heilongjiang/HLJCDC-0076/2023|EPI_ISL_16598406|2023-01-12,2023-01-12,EPI_ISL_16598406,Heilongjiang,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Heilongjiang/HLJCDC-0043/2023|EPI_ISL_16598407|2023-01-07,2023-01-07,EPI_ISL_16598407,Heilongjiang,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Heilongjiang/HLJCDC-0069/2023|EPI_ISL_16598408|2023-01-10,2023-01-10,EPI_ISL_16598408,Heilongjiang,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Heilongjiang/HLJCDC-0070/2023|EPI_ISL_16598409|2023-01-10,2023-01-10,EPI_ISL_16598409,Heilongjiang,22B (Omicron),BF.7.14,22B,Omicron
hCoV-19/Heilongjiang/HLJCDC-0072/2023|EPI_ISL_16598410|2023-01-11,2023-01-11,EPI_ISL_16598410,Heilongjiang,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Heilongjiang/HLJCDC-0079/2023|EPI_ISL_16598411|2023-01-12,2023-01-12,EPI_ISL_16598411,Heilongjiang,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Heilongjiang/HLJCDC-0080/2023|EPI_ISL_16598412|2023-01-12,2023-01-12,EPI_ISL_16598412,Heilongjiang,22B (Omicron),BF.7.14,22B,Omicron
hCoV-19/Heilongjiang/HLJCDC-0084/2023|EPI_ISL_16598413|2023-01-12,2023-01-12,EPI_ISL_16598413,Heilongjiang,22B (Omicron),BF.7.14,22B,Omicron
hCoV-19/Heilongjiang/HLJCDC-0085/2023|EPI_ISL_16598414|2023-01-12,2023-01-12,EPI_ISL_16598414,Heilongjiang,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Heilongjiang/HLJCDC-0101/2023|EPI_ISL_16598415|2023-01-14,2023-01-14,EPI_ISL_16598415,Heilongjiang,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Heilongjiang/HLJCDC-0106/2023|EPI_ISL_16598416|2023-01-16,2023-01-16,EPI_ISL_16598416,Heilongjiang,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Heilongjiang/HLJCDC-0107/2023|EPI_ISL_16598417|2023-01-16,2023-01-16,EPI_ISL_16598417,Heilongjiang,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Heilongjiang/HLJCDC-0108/2023|EPI_ISL_16598418|2023-01-16,2023-01-16,EPI_ISL_16598418,Heilongjiang,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Heilongjiang/HLJCDC-0109/2023|EPI_ISL_16598419|2023-01-16,2023-01-16,EPI_ISL_16598419,Heilongjiang,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Heilongjiang/HLJCDC-0110/2023|EPI_ISL_16598420|2023-01-16,2023-01-16,EPI_ISL_16598420,Heilongjiang,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Heilongjiang/HLJCDC-0112/2023|EPI_ISL_16598421|2023-01-16,2023-01-16,EPI_ISL_16598421,Heilongjiang,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Heilongjiang/HLJCDC-0113/2023|EPI_ISL_16598422|2023-01-16,2023-01-16,EPI_ISL_16598422,Heilongjiang,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Heilongjiang/HLJCDC-0114/2023|EPI_ISL_16598423|2023-01-16,2023-01-16,EPI_ISL_16598423,Heilongjiang,22B (Omicron),BF.7.14,22B,Omicron
hCoV-19/Heilongjiang/HLJCDC-0088/2023|EPI_ISL_16598424|2023-01-12,2023-01-12,EPI_ISL_16598424,Heilongjiang,22B (Omicron),BF.7.14,22B,Omicron
hCoV-19/Heilongjiang/HLJCDC-0089/2023|EPI_ISL_16598425|2023-01-12,2023-01-12,EPI_ISL_16598425,Heilongjiang,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Heilongjiang/HLJCDC-0090/2023|EPI_ISL_16598426|2023-01-12,2023-01-12,EPI_ISL_16598426,Heilongjiang,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Heilongjiang/HLJCDC-0092/2023|EPI_ISL_16598427|2023-01-12,2023-01-12,EPI_ISL_16598427,Heilongjiang,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Heilongjiang/HLJCDC-0093/2023|EPI_ISL_16598428|2023-01-12,2023-01-12,EPI_ISL_16598428,Heilongjiang,22B (Omicron),BF.7.14,22B,Omicron
hCoV-19/Heilongjiang/HLJCDC-0097/2023|EPI_ISL_16598429|2023-01-12,2023-01-12,EPI_ISL_16598429,Heilongjiang,22B (Omicron),BF.7.14,22B,Omicron
hCoV-19/Heilongjiang/HLJCDC-0117/2023|EPI_ISL_16598430|2023-01-16,2023-01-16,EPI_ISL_16598430,Heilongjiang,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Heilongjiang/HLJCDC-0118/2023|EPI_ISL_16598431|2023-01-16,2023-01-16,EPI_ISL_16598431,Heilongjiang,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Heilongjiang/HLJCDC-0119/2023|EPI_ISL_16598432|2023-01-16,2023-01-16,EPI_ISL_16598432,Heilongjiang,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Heilongjiang/HLJCDC-0122/2023|EPI_ISL_16598433|2023-01-16,2023-01-16,EPI_ISL_16598433,Heilongjiang,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Heilongjiang/HLJCDC-0098/2023|EPI_ISL_16598434|2023-01-12,2023-01-12,EPI_ISL_16598434,Heilongjiang,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Heilongjiang/HLJCDC-0124/2023|EPI_ISL_16598435|2023-01-16,2023-01-16,EPI_ISL_16598435,Heilongjiang,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Heilongjiang/HLJCDC-0125/2023|EPI_ISL_16598436|2023-01-16,2023-01-16,EPI_ISL_16598436,Heilongjiang,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Heilongjiang/HLJCDC-0126/2023|EPI_ISL_16598437|2023-01-16,2023-01-16,EPI_ISL_16598437,Heilongjiang,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Heilongjiang/HLJCDC-0127/2023|EPI_ISL_16598438|2023-01-16,2023-01-16,EPI_ISL_16598438,Heilongjiang,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Heilongjiang/HLJCDC-0102/2023|EPI_ISL_16598439|2023-01-14,2023-01-14,EPI_ISL_16598439,Heilongjiang,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Heilongjiang/HLJCDC-0104/2023|EPI_ISL_16598440|2023-01-15,2023-01-15,EPI_ISL_16598440,Heilongjiang,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Sichuan/ZG23004/2023|EPI_ISL_16598591|2023-01-03,2023-01-03,EPI_ISL_16598591,Sichuan,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Sichuan/ZG23005/2023|EPI_ISL_16598592|2023-01-03,2023-01-03,EPI_ISL_16598592,Sichuan,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Sichuan/ZG23006/2023|EPI_ISL_16598593|2023-01-03,2023-01-03,EPI_ISL_16598593,Sichuan,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Sichuan/ZG23008/2023|EPI_ISL_16598594|2023-01-03,2023-01-03,EPI_ISL_16598594,Sichuan,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Sichuan/ZG23009/2023|EPI_ISL_16598595|2023-01-03,2023-01-03,EPI_ISL_16598595,Sichuan,22B (Omicron),BF.7.14,22B,Omicron
hCoV-19/Sichuan/ZG23010/2023|EPI_ISL_16598596|2023-01-03,2023-01-03,EPI_ISL_16598596,Sichuan,22B (Omicron),BF.7.14,22B,Omicron
hCoV-19/Sichuan/ZG23011/2023|EPI_ISL_16598597|2023-01-03,2023-01-03,EPI_ISL_16598597,Sichuan,22B (Omicron),BA.5.2.49,22B,Omicron
hCoV-19/Sichuan/NJ23105-1/2023|EPI_ISL_16598598|2023-01-03,2023-01-03,EPI_ISL_16598598,Sichuan,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Sichuan/NJ23105-2/2023|EPI_ISL_16598599|2023-01-03,2023-01-03,EPI_ISL_16598599,Sichuan,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Sichuan/NJ23105-3/2023|EPI_ISL_16598600|2023-01-03,2023-01-03,EPI_ISL_16598600,Sichuan,22B (Omicron),BF.7.14,22B,Omicron
hCoV-19/Sichuan/NJ23105-4/2023|EPI_ISL_16598601|2023-01-03,2023-01-03,EPI_ISL_16598601,Sichuan,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Sichuan/NJ23105-5/2023|EPI_ISL_16598602|2023-01-03,2023-01-03,EPI_ISL_16598602,Sichuan,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Sichuan/NJ23105-6/2023|EPI_ISL_16598603|2023-01-03,2023-01-03,EPI_ISL_16598603,Sichuan,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Sichuan/SC4620/2022|EPI_ISL_16598604|2022-12-21,2022-12-21,EPI_ISL_16598604,Sichuan,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Sichuan/SC4621/2022|EPI_ISL_16598605|2022-12-21,2022-12-21,EPI_ISL_16598605,Sichuan,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Sichuan/SC4622/2022|EPI_ISL_16598606|2022-12-23,2022-12-23,EPI_ISL_16598606,Sichuan,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Sichuan/SC4624/2022|EPI_ISL_16598607|2022-12-22,2022-12-22,EPI_ISL_16598607,Sichuan,22B (Omicron),BA.5.2.49,22B,Omicron
hCoV-19/Sichuan/SC4628/2022|EPI_ISL_16598608|2022-12-26,2022-12-26,EPI_ISL_16598608,Sichuan,22B (Omicron),BF.7.14,22B,Omicron
hCoV-19/Sichuan/SC4630/2022|EPI_ISL_16598609|2022-12-26,2022-12-26,EPI_ISL_16598609,Sichuan,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Sichuan/SC4632/2022|EPI_ISL_16598610|2022-12-26,2022-12-26,EPI_ISL_16598610,Sichuan,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Sichuan/SC4633/2022|EPI_ISL_16598611|2022-12-26,2022-12-26,EPI_ISL_16598611,Sichuan,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Sichuan/SC4634/2022|EPI_ISL_16598612|2022-12-26,2022-12-26,EPI_ISL_16598612,Sichuan,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Sichuan/SC4635/2022|EPI_ISL_16598613|2022-12-26,2022-12-26,EPI_ISL_16598613,Sichuan,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Sichuan/SC4636/2022|EPI_ISL_16598614|2022-12-26,2022-12-26,EPI_ISL_16598614,Sichuan,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Sichuan/SC4638/2022|EPI_ISL_16598615|2022-12-26,2022-12-26,EPI_ISL_16598615,Sichuan,22B (Omicron),BA.5.2.49,22B,Omicron
hCoV-19/Sichuan/SC4639/2022|EPI_ISL_16598616|2022-12-28,2022-12-28,EPI_ISL_16598616,Sichuan,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Sichuan/SC4643/2022|EPI_ISL_16598617|2022-12-30,2022-12-30,EPI_ISL_16598617,Sichuan,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Sichuan/YB23001/2023|EPI_ISL_16598618|2023-01-04,2023-01-04,EPI_ISL_16598618,Sichuan,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Sichuan/YB23002/2023|EPI_ISL_16598619|2023-01-05,2023-01-05,EPI_ISL_16598619,Sichuan,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Sichuan/YB23003/2023|EPI_ISL_16598620|2023-01-05,2023-01-05,EPI_ISL_16598620,Sichuan,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Sichuan/YB23004/2023|EPI_ISL_16598621|2023-01-05,2023-01-05,EPI_ISL_16598621,Sichuan,22B (Omicron),BF.7.14,22B,Omicron
hCoV-19/Sichuan/YB23005/2022|EPI_ISL_16598622|2022-12-30,2022-12-30,EPI_ISL_16598622,Sichuan,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Sichuan/YB23006/2022|EPI_ISL_16598623|2022-12-30,2022-12-30,EPI_ISL_16598623,Sichuan,22B (Omicron),BF.7.14,22B,Omicron
hCoV-19/Anhui/ACDC-05/2023|EPI_ISL_16598626|2023-01-07,2023-01-07,EPI_ISL_16598626,Anhui,22B (Omicron),BA.5.2.49,22B,Omicron
hCoV-19/Anhui/ACDC-03/2023|EPI_ISL_16598627|2023-01-12,2023-01-12,EPI_ISL_16598627,Anhui,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Anhui/ACDC-01/2023|EPI_ISL_16598628|2023-01-12,2023-01-12,EPI_ISL_16598628,Anhui,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Anhui/ACDC-04/2023|EPI_ISL_16598629|2023-01-12,2023-01-12,EPI_ISL_16598629,Anhui,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Anhui/ACDC-02/2023|EPI_ISL_16598630|2023-01-12,2023-01-12,EPI_ISL_16598630,Anhui,22B (Omicron),BF.7.14,22B,Omicron
hCoV-19/Jilin/JLCDC-57291/2022|EPI_ISL_16598658|2022-11-27,2022-11-27,EPI_ISL_16598658,Jilin,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Jilin/JLCDC-57292/2022|EPI_ISL_16598659|2022-11-27,2022-11-27,EPI_ISL_16598659,Jilin,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Jilin/JLCDC-57293/2022|EPI_ISL_16598660|2022-11-27,2022-11-27,EPI_ISL_16598660,Jilin,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Jilin/JLCDC-57297/2022|EPI_ISL_16598661|2022-11-28,2022-11-28,EPI_ISL_16598661,Jilin,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Jilin/JLCDC-57298/2022|EPI_ISL_16598662|2022-11-28,2022-11-28,EPI_ISL_16598662,Jilin,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Jilin/JLCDC-57431/2022|EPI_ISL_16598663|2022-11-28,2022-11-28,EPI_ISL_16598663,Jilin,22B (Omicron),BA.5.2.49,22B,Omicron
hCoV-19/Jilin/JLCDC-57432/2022|EPI_ISL_16598664|2022-11-28,2022-11-28,EPI_ISL_16598664,Jilin,22B (Omicron),BA.5.2.49,22B,Omicron
hCoV-19/Jilin/JLCDC-57433/2022|EPI_ISL_16598665|2022-11-28,2022-11-28,EPI_ISL_16598665,Jilin,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Jilin/JLCDC-57434/2022|EPI_ISL_16598666|2022-11-28,2022-11-28,EPI_ISL_16598666,Jilin,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Jilin/JLCDC-57435/2022|EPI_ISL_16598667|2022-11-28,2022-11-28,EPI_ISL_16598667,Jilin,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Hunan/CCDC-01/2023|EPI_ISL_16598671|2023-01-03,2023-01-03,EPI_ISL_16598671,Hunan,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Hunan/CCDC-02/2023|EPI_ISL_16598672|2023-01-04,2023-01-04,EPI_ISL_16598672,Hunan,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Hunan/CCDC-03/2023|EPI_ISL_16598673|2023-01-03,2023-01-03,EPI_ISL_16598673,Hunan,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Hunan/CCDC-04/2023|EPI_ISL_16598674|2023-01-03,2023-01-03,EPI_ISL_16598674,Hunan,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Hunan/CCDC-05/2023|EPI_ISL_16598675|2023-01-03,2023-01-03,EPI_ISL_16598675,Hunan,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Hunan/CCDC-06/2023|EPI_ISL_16598676|2023-01-03,2023-01-03,EPI_ISL_16598676,Hunan,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Hunan/CCDC-07/2023|EPI_ISL_16598677|2023-01-04,2023-01-04,EPI_ISL_16598677,Hunan,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Hunan/CCDC-08/2023|EPI_ISL_16598678|2023-01-03,2023-01-03,EPI_ISL_16598678,Hunan,22B (Omicron),BF.7.14,22B,Omicron
hCoV-19/Hunan/CCDC-09/2023|EPI_ISL_16598679|2023-01-04,2023-01-04,EPI_ISL_16598679,Hunan,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Hunan/CCDC-10/2022|EPI_ISL_16598680|2022-12-19,2022-12-19,EPI_ISL_16598680,Hunan,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Hunan/CCDC-11/2022|EPI_ISL_16598681|2022-12-19,2022-12-19,EPI_ISL_16598681,Hunan,22B (Omicron),BF.7.14,22B,Omicron
hCoV-19/Hunan/CCDC-12/2022|EPI_ISL_16598682|2022-12-21,2022-12-21,EPI_ISL_16598682,Hunan,22B (Omicron),BA.5.2.1,22B,Omicron
hCoV-19/Hunan/CCDC-13/2022|EPI_ISL_16598683|2022-12-22,2022-12-22,EPI_ISL_16598683,Hunan,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Hunan/CCDC-14/2022|EPI_ISL_16598684|2022-12-22,2022-12-22,EPI_ISL_16598684,Hunan,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Hunan/CCDC-15/2022|EPI_ISL_16598685|2022-12-19,2022-12-19,EPI_ISL_16598685,Hunan,22B (Omicron),BA.5.2.48,22B,Omicron
hCoV-19/Hunan/CCDC-16/2022|EPI_ISL_16598686|2022-12-19,2022-12-19,EPI_ISL_16598686,Hunan,22B (Omicron),BA.5.2.48,22B,Omicron
